balance type,amount,description,balance after update
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 08:44:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 08:49:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 08:49:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 08:49:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 08:50:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 08:54:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 09:00:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 09:00:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 09:01:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 09:08:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 09:08:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 09:08:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 09:08:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 09:38:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 09:42:32
NTC,27,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 09:52:32
AXIATA,6,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 09:52:33
NTC,318,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 09:53:33
AXIATA,45,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 09:53:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 10:51:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 10:51:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 10:53:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 10:53:34
AXIATA,2,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 10:53:35
NTC,13,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 11:01:33
AXIATA,8,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 11:01:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 11:58:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 11:59:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 11:59:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 11:59:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 11:59:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 12:09:38
NTC,9,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 13:07:32
AXIATA,6,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 13:07:33
NTC,2,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 14:19:32
NTC,220,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 14:21:32
AXIATA,206,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 14:22:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 14:29:32
AXIATA,2,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 14:29:33
NTC,46,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 14:30:32
AXIATA,4,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 14:30:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 15:23:32
NTC,63,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 16:03:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 16:38:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 16:40:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 16:48:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 16:48:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 16:51:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 16:55:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 16:58:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 17:03:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 17:04:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 17:05:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 17:06:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 17:22:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 18:45:32
NTC,220,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 18:51:32
AXIATA,10,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 18:51:33
NTC,4,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 18:55:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 19:22:32
NTC,24,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 19:25:32
AXIATA,14,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 19:25:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-21 21:34:31
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 03:56:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 03:56:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 03:56:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 03:56:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 03:57:31
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 03:57:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 03:57:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 03:57:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 03:57:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 03:57:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 05:54:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 05:58:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 05:58:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:01:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:03:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:03:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:03:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:03:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:04:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:04:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:06:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:07:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:07:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:07:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:07:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:07:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:08:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:08:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:08:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:08:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:08:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:08:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:10:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:10:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:10:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:10:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:10:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:11:31
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:11:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:11:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:11:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:11:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:11:36
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:11:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:11:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:43
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:12:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:13:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:13:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:14:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:14:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:14:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:14:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:14:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:14:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:15:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:16:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:16:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:16:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:16:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:16:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:16:36
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:16:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:36
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:17:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:18:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:18:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:18:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:18:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:18:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:18:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:18:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:18:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:18:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:18:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:18:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:19:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:47
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:48
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:49
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:50
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:50
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:51
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:53
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:54
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:56
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:56
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:57
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:58
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:20:59
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:21:00
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:21:01
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:21:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:21:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:21:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:21:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:21:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:21:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:21:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:21:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:21:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:21:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:22:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:22:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:22:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:22:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:22:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:22:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:22:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:22:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:22:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:22:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:22:41
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:36
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:43
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:23:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:24:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:24:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:24:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:24:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:24:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:24:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:24:36
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:24:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:24:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:24:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:24:40
